delta_time_ms,head_pos_x,head_pos_y,head_pos_z,head_rot_x,head_rot_y,head_rot_z,head_rot_w,left_hand_pos_x,left_hand_pos_y,left_hand_pos_z,left_hand_rot_x,left_hand_rot_y,left_hand_rot_z,left_hand_rot_w,right_hand_pos_x,right_hand_pos_y,right_hand_pos_z,right_hand_rot_x,right_hand_rot_y,right_hand_rot_z,right_hand_rot_w
7029.541,-8.067,176.377,18.877,0.063,-0.043,0.006,-0.997,-30.703,104.557,-30.075,0.22,0.134,0.174,-0.951,29.652,143.257,-26.577,0.097,-0.121,-0.62,-0.769
7043.945,-8.056,176.353,18.869,0.066,-0.045,-0.003,-0.997,-31.676,109.532,-33.805,0.179,0.111,0.164,-0.964,30.659,153.99,-26.521,-0.007,0.0,-0.667,-0.745
7057.861,-8.066,176.308,18.871,0.071,-0.048,-0.006,-0.996,-32.787,114.729,-37.351,0.133,0.083,0.158,-0.975,31.368,164.455,-25.803,-0.126,0.141,-0.688,-0.701
7072.51,-8.097,176.263,18.863,0.075,-0.05,-0.003,-0.996,-34.324,120.801,-40.763,0.084,0.044,0.152,-0.984,31.464,175.067,-22.996,-0.263,0.297,-0.663,-0.635
7085.938,-8.111,176.243,18.847,0.079,-0.051,-0.0,-0.996,-35.767,127.316,-43.611,0.033,0.011,0.151,-0.988,30.774,184.764,-17.221,-0.414,0.448,-0.584,-0.536
7099.365,-8.103,176.26,18.804,0.081,-0.051,0.001,-0.995,-36.96,133.91,-45.95,-0.021,-0.018,0.143,-0.989,29.442,191.963,-9.372,-0.556,0.558,-0.46,-0.411
7113.037,-8.069,176.359,18.698,0.079,-0.049,0.003,-0.996,-37.982,141.062,-47.576,-0.083,-0.047,0.129,-0.987,27.344,194.735,1.111,-0.684,0.598,-0.298,-0.292
7126.709,-8.015,176.507,18.552,0.074,-0.047,0.004,-0.996,-38.751,148.54,-48.216,-0.155,-0.073,0.114,-0.979,24.776,193.281,10.316,-0.778,0.562,-0.195,-0.203
7140.625,-7.957,176.668,18.383,0.068,-0.046,0.006,-0.997,-39.514,155.509,-48.46,-0.227,-0.103,0.109,-0.962,23.472,189.126,17.104,0.843,-0.507,0.094,0.153
7154.297,-7.889,176.82,18.191,0.06,-0.043,0.008,-0.997,-40.338,162.476,-47.657,-0.31,-0.143,0.123,-0.932,24.143,184.299,20.436,0.853,-0.486,0.042,0.187
7168.457,-7.802,176.949,17.999,0.054,-0.039,0.01,-0.998,-41.17,169.332,-45.508,-0.415,-0.199,0.169,-0.872,23.927,181.353,20.197,0.803,-0.528,0.134,0.239
7182.373,-7.704,177.045,17.828,0.049,-0.034,0.011,-0.998,-41.475,175.484,-42.402,-0.518,-0.252,0.241,-0.781,22.624,180.494,16.482,-0.752,0.507,-0.25,-0.339
7196.289,-7.622,177.117,17.688,0.045,-0.029,0.011,-0.998,-40.959,180.324,-38.834,-0.596,-0.283,0.336,-0.672,21.111,179.887,13.411,-0.738,0.436,-0.323,-0.402
7209.473,-7.579,177.139,17.589,0.042,-0.025,0.012,-0.999,-39.783,182.859,-35.523,-0.602,-0.317,0.492,-0.544,20.525,177.885,10.147,-0.678,0.449,-0.401,-0.423
7223.633,-7.564,177.092,17.559,0.044,-0.022,0.014,-0.999,-38.711,184.371,-32.703,-0.579,-0.367,0.614,-0.392,20.861,175.059,8.13,-0.657,0.467,-0.407,-0.429
7238.525,-7.554,176.951,17.569,0.048,-0.022,0.013,-0.999,-37.528,185.069,-29.279,0.585,0.413,-0.654,0.244,21.987,171.317,5.378,-0.662,0.457,-0.364,-0.47
7251.221,-7.537,176.79,17.584,0.051,-0.023,0.009,-0.998,-36.401,185.161,-25.672,0.609,0.459,-0.635,0.124,23.276,167.337,1.026,-0.631,0.437,-0.341,-0.543
7265.381,-7.504,176.673,17.568,0.051,-0.022,0.008,-0.998,-35.305,182.913,-21.509,0.676,0.486,-0.549,0.072,24.15,162.179,-5.788,-0.532,0.4,-0.391,-0.635
7279.053,-7.44,176.606,17.531,0.049,-0.02,0.008,-0.999,-34.904,180.09,-18.654,0.752,0.467,-0.457,0.085,24.721,155.043,-13.257,-0.395,0.334,-0.459,-0.723
7292.969,-7.353,176.546,17.479,0.045,-0.017,0.007,-0.999,-35.205,177.963,-17.613,0.798,0.429,-0.395,0.155,25.291,146.05,-19.29,-0.256,0.257,-0.477,-0.8
7306.641,-7.252,176.485,17.426,0.042,-0.016,0.004,-0.999,-35.63,175.675,-18.231,0.819,0.371,-0.364,0.244,25.363,135.689,-23.811,-0.122,0.17,-0.468,-0.859
7320.557,-7.142,176.429,17.376,0.039,-0.018,-0.001,-0.999,-36.326,173.674,-21.635,-0.772,-0.313,0.38,-0.403,24.558,122.901,-26.394,0.029,0.066,-0.442,-0.894
7334.717,-7.027,176.383,17.342,0.038,-0.02,-0.004,-0.999,-36.731,170.839,-24.171,-0.722,-0.279,0.388,-0.5,22.255,108.677,-25.335,0.178,-0.054,-0.385,-0.904
7348.877,-6.921,176.333,17.331,0.039,-0.023,-0.005,-0.999,-36.941,167.338,-25.594,-0.692,-0.25,0.373,-0.565,19.407,96.362,-22.081,0.306,-0.159,-0.315,-0.884
7363.525,-6.833,176.282,17.342,0.042,-0.024,-0.001,-0.999,-36.878,162.463,-26.327,-0.673,-0.238,0.36,-0.6,15.672,85.449,-15.29,0.426,-0.262,-0.252,-0.829
7376.709,-6.753,176.257,17.344,0.044,-0.024,0.003,-0.999,-36.634,157.819,-26.731,-0.659,-0.23,0.355,-0.622,11.61,78.234,-7.012,0.487,-0.374,-0.24,-0.752
7390.625,-6.682,176.285,17.315,0.044,-0.023,0.008,-0.999,-36.155,152.463,-27.388,-0.637,-0.214,0.359,-0.647,7.329,75.108,0.603,0.476,-0.475,-0.197,-0.714
7403.809,-6.632,176.359,17.24,0.04,-0.02,0.013,-0.999,-35.533,146.609,-28.451,-0.6,-0.187,0.37,-0.684,3.538,74.958,6.707,0.481,-0.487,-0.042,-0.728
7417.48,-6.595,176.416,17.159,0.035,-0.019,0.017,-0.999,-34.843,140.063,-29.982,-0.542,-0.139,0.37,-0.742,0.677,75.907,10.721,0.497,-0.436,0.149,-0.735
7431.641,-6.578,176.455,17.085,0.031,-0.018,0.019,-0.999,-34.03,132.575,-31.666,-0.461,-0.071,0.346,-0.814,-0.059,78.954,13.629,0.518,-0.376,0.267,-0.72
7445.801,-6.585,176.499,17.005,0.028,-0.018,0.018,-0.999,-33.051,123.861,-33.18,-0.34,0.018,0.281,-0.897,0.873,81.104,16.171,0.527,-0.397,0.254,-0.707
7459.717,-6.607,176.602,16.902,0.025,-0.02,0.016,-0.999,-31.814,114.02,-33.529,-0.175,0.105,0.182,-0.962,2.797,83.076,17.869,0.499,-0.479,0.154,-0.705
7473.633,-6.635,176.758,16.773,0.021,-0.022,0.016,-0.999,-30.47,103.995,-31.614,0.014,0.157,0.055,-0.986,4.53,84.879,18.828,0.449,-0.555,0.071,-0.697
7487.549,-6.676,176.968,16.628,0.016,-0.023,0.016,-0.999,-29.092,95.269,-26.938,0.198,0.169,-0.072,-0.963,6.63,88.533,17.337,0.412,-0.555,0.088,-0.717
7502.93,-6.703,177.099,16.528,0.013,-0.022,0.019,-0.999,-28.284,89.591,-21.077,0.292,0.152,-0.141,-0.934,8.016,92.403,16.221,0.392,-0.54,0.173,-0.724
7515.137,-6.714,177.133,16.501,0.013,-0.021,0.022,-0.999,-28.725,87.128,-17.048,0.332,0.12,-0.123,-0.927,9.639,95.838,14.835,0.354,-0.543,0.213,-0.731
7529.297,-6.708,177.121,16.502,0.014,-0.018,0.026,-0.999,-29.558,86.205,-13.795,0.341,0.091,-0.097,-0.93,12.7,99.698,12.743,0.295,-0.559,0.208,-0.746
7542.969,-6.699,177.122,16.494,0.012,-0.015,0.03,-0.999,-29.372,86.968,-11.537,0.309,0.128,-0.065,-0.94,16.467,102.335,10.717,0.273,-0.551,0.182,-0.767
7556.885,-6.713,177.187,16.454,0.009,-0.011,0.037,-0.999,-28.404,88.214,-9.419,0.271,0.213,-0.051,-0.937,20.534,104.584,8.542,0.257,-0.528,0.151,-0.796
7570.557,-6.76,177.31,16.408,0.005,-0.009,0.046,-0.999,-27.808,91.159,-8.026,0.216,0.298,-0.055,-0.928,25.34,106.81,5.951,0.243,-0.493,0.101,-0.83
7584.473,-6.841,177.411,16.385,0.003,-0.007,0.055,-0.998,-28.458,93.445,-7.671,0.185,0.307,-0.084,-0.93,30.74,109.124,3.275,0.251,-0.442,0.048,-0.86
7598.389,-6.919,177.453,16.39,0.004,-0.005,0.062,-0.998,-29.66,95.329,-7.888,0.169,0.287,-0.125,-0.935,35.858,111.857,0.847,0.25,-0.392,0.002,-0.885
7612.305,-7.006,177.439,16.424,0.007,-0.004,0.065,-0.998,-31.62,97.912,-9.053,0.146,0.257,-0.153,-0.943,41.277,115.44,-1.772,0.227,-0.342,-0.062,-0.91
7626.709,-7.108,177.402,16.47,0.01,-0.004,0.063,-0.998,-33.508,100.043,-9.746,0.128,0.256,-0.15,-0.946,46.752,119.726,-4.431,0.193,-0.285,-0.137,-0.929
7641.602,-7.252,177.376,16.526,0.014,-0.005,0.061,-0.998,-35.512,102.262,-10.265,0.106,0.272,-0.124,-0.948,52.829,125.344,-7.372,0.155,-0.19,-0.195,-0.95
7654.297,-7.386,177.37,16.579,0.016,-0.007,0.06,-0.998,-37.35,104.289,-10.68,0.082,0.289,-0.094,-0.949,57.922,130.728,-9.705,0.11,-0.095,-0.243,-0.959
7667.969,-7.537,177.365,16.651,0.019,-0.01,0.057,-0.998,-39.796,106.633,-11.273,0.069,0.295,-0.065,-0.951,63.563,138.253,-12.059,0.022,0.041,-0.314,-0.948
7682.129,-7.659,177.372,16.737,0.023,-0.012,0.053,-0.998,-42.317,108.784,-11.863,0.069,0.283,-0.064,-0.955,68.983,146.059,-13.554,-0.064,0.192,-0.359,-0.911
7695.557,-7.745,177.374,16.838,0.027,-0.015,0.046,-0.998,-45.177,111.241,-12.637,0.06,0.266,-0.057,-0.96,74.388,155.319,-13.136,-0.174,0.396,-0.336,-0.836
7709.473,-7.809,177.365,16.92,0.03,-0.017,0.039,-0.999,-48.093,113.807,-13.547,0.035,0.252,-0.029,-0.967,78.898,164.107,-9.09,-0.316,0.611,-0.15,-0.71
7723.633,-7.844,177.37,16.974,0.031,-0.018,0.034,-0.999,-51.841,116.477,-15.058,0.01,0.206,0.011,-0.978,80.394,170.124,-1.738,-0.508,0.684,0.152,-0.5
7737.549,-7.869,177.404,17.002,0.029,-0.018,0.031,-0.999,-55.816,118.881,-16.633,0.001,0.14,0.042,-0.989,78.706,173.985,5.79,-0.672,0.623,0.245,-0.316
7751.465,-7.894,177.448,17.012,0.028,-0.016,0.032,-0.999,-60.509,121.591,-18.485,-0.013,0.043,0.073,-0.996,75.316,175.405,12.583,0.766,-0.573,-0.23,0.18
7765.137,-7.922,177.48,16.997,0.025,-0.013,0.034,-0.999,-65.526,124.573,-20.042,-0.028,-0.073,0.094,-0.992,68.03,175.18,17.501,0.827,-0.531,-0.053,0.18
7779.053,-7.995,177.459,16.986,0.022,-0.011,0.038,-0.999,-70.74,127.695,-21.067,-0.047,-0.215,0.101,-0.97,61.777,176.166,17.199,-0.761,0.568,-0.204,-0.239
7792.725,-8.108,177.397,16.99,0.023,-0.011,0.041,-0.999,-75.848,130.751,-21.225,-0.072,-0.372,0.11,-0.919,59.013,177.09,13.985,-0.632,0.62,-0.355,-0.301
7806.885,-8.278,177.303,16.976,0.024,-0.013,0.044,-0.999,-80.388,133.878,-19.402,-0.122,-0.558,0.156,-0.806,59.256,176.166,9.913,-0.552,0.63,-0.332,-0.434
7820.801,-8.52,177.22,16.959,0.025,-0.018,0.048,-0.998,-81.325,137.771,-16.666,-0.21,-0.653,0.308,-0.659,58.088,173.011,8.182,-0.59,0.588,-0.23,-0.503
7835.449,-8.764,177.158,16.951,0.028,-0.021,0.054,-0.998,-78.976,141.088,-13.871,-0.29,-0.681,0.447,-0.503,55.357,170.105,8.227,-0.656,0.564,-0.193,-0.462
7849.121,-9.023,177.065,16.932,0.03,-0.024,0.06,-0.997,-73.631,141.899,-11.875,-0.332,-0.645,0.538,-0.429,52.914,166.54,6.477,-0.649,0.582,-0.202,-0.446
7863.037,-9.243,176.938,16.887,0.03,-0.026,0.06,-0.997,-66.61,140.22,-11.742,-0.342,-0.574,0.643,-0.373,50.45,162.74,1.292,-0.557,0.588,-0.308,-0.499
7877.197,-9.415,176.812,16.829,0.029,-0.027,0.057,-0.998,-61.107,137.665,-12.737,-0.346,-0.508,0.715,-0.334,47.853,158.833,-4.291,-0.47,0.545,-0.417,-0.555
7891.113,-9.565,176.668,16.752,0.026,-0.028,0.052,-0.998,-56.613,132.384,-15.81,-0.32,-0.422,0.72,-0.448,44.78,153.132,-10.548,-0.374,0.474,-0.535,-0.591
7904.297,-9.716,176.525,16.666,0.023,-0.027,0.05,-0.998,-53.812,125.841,-19.845,-0.286,-0.313,0.645,-0.636,41.772,145.171,-16.709,-0.284,0.378,-0.618,-0.628
7917.969,-9.881,176.409,16.6,0.023,-0.027,0.05,-0.998,-50.746,118.926,-22.936,-0.246,-0.215,0.545,-0.772,39.283,136.015,-21.844,-0.182,0.285,-0.667,-0.664
7931.885,-10.04,176.301,16.554,0.025,-0.026,0.05,-0.998,-46.803,110.669,-24.701,-0.168,-0.115,0.424,-0.883,37.102,124.901,-25.906,-0.044,0.181,-0.682,-0.708
7945.557,-10.188,176.203,16.529,0.027,-0.026,0.05,-0.998,-42.152,102.25,-24.505,-0.058,-0.021,0.333,-0.941,34.089,112.224,-28.125,0.085,0.049,-0.656,-0.748
7959.961,-10.32,176.118,16.521,0.03,-0.026,0.048,-0.998,-37.238,94.612,-22.29,0.043,0.058,0.268,-0.961,29.953,98.605,-27.473,0.214,-0.104,-0.612,-0.754
7973.633,-10.439,176.053,16.528,0.032,-0.027,0.046,-0.998,-32.637,88.57,-18.867,0.126,0.118,0.198,-0.965,24.999,86.014,-22.999,0.322,-0.254,-0.558,-0.721
7987.549,-10.548,176.008,16.54,0.034,-0.027,0.044,-0.998,-28.776,84.229,-14.196,0.205,0.15,0.088,-0.963,20.163,76.003,-16.282,0.423,-0.379,-0.466,-0.679
8001.221,-10.627,175.995,16.584,0.036,-0.026,0.044,-0.998,-26.18,81.701,-9.772,0.263,0.148,-0.003,-0.953,15.305,70.627,-6.688,0.498,-0.43,-0.348,-0.667
8015.137,-10.689,175.996,16.632,0.038,-0.025,0.042,-0.998,-24.725,80.029,-5.667,0.336,0.137,-0.069,-0.929,10.932,68.349,2.094,0.587,-0.451,-0.211,-0.639
8030.029,-10.74,176.025,16.677,0.038,-0.025,0.04,-0.998,-23.511,78.81,-1.832,0.405,0.145,-0.114,-0.895,7.054,68.032,9.506,0.644,-0.49,-0.125,-0.575
8042.725,-10.756,176.115,16.719,0.035,-0.026,0.039,-0.998,-23.866,79.346,0.979,0.433,0.177,-0.071,-0.881,4.45,71.501,15.35,0.644,-0.568,-0.118,-0.499
8056.641,-10.734,176.249,16.737,0.028,-0.028,0.035,-0.999,-24.85,79.919,2.395,0.436,0.193,-0.028,-0.878,3.193,74.809,18.501,0.644,-0.61,-0.112,-0.449
8070.801,-10.686,176.406,16.749,0.021,-0.03,0.029,-0.999,-26.105,80.152,3.402,0.462,0.179,-0.029,-0.868,2.373,77.341,19.952,0.677,-0.594,-0.091,-0.426
8084.473,-10.599,176.569,16.771,0.014,-0.035,0.023,-0.999,-27.871,80.673,3.647,0.483,0.143,-0.05,-0.862,1.352,79.385,19.738,0.668,-0.61,-0.106,-0.413
8098.389,-10.51,176.712,16.829,0.01,-0.041,0.022,-0.999,-30.836,82.46,1.889,0.462,0.117,-0.05,-0.877,0.004,81.824,16.556,0.587,-0.676,-0.161,-0.416
8112.549,-10.45,176.796,16.913,0.01,-0.045,0.026,-0.999,-33.146,83.736,0.656,0.449,0.119,-0.033,-0.885,-1.764,83.797,14.524,0.569,-0.691,-0.15,-0.42
8126.221,-10.365,176.833,17.034,0.013,-0.047,0.035,-0.998,-36.272,85.369,-1.4,0.434,0.109,-0.008,-0.894,-3.228,86.274,11.362,0.567,-0.688,-0.13,-0.435
8140.137,-10.216,176.822,17.175,0.017,-0.047,0.042,-0.998,-40.114,87.635,-4.634,0.401,0.069,0.005,-0.913,-4.231,89.182,6.706,0.523,-0.711,-0.131,-0.451
8154.541,-10.024,176.797,17.306,0.021,-0.047,0.044,-0.998,-43.657,89.993,-7.597,0.366,0.024,0.003,-0.93,-4.991,91.272,2.849,0.499,-0.716,-0.142,-0.466
8167.969,-9.759,176.729,17.464,0.026,-0.046,0.043,-0.998,-47.654,93.134,-10.956,0.32,-0.031,-0.002,-0.947,-5.397,93.335,-1.939,0.483,-0.702,-0.167,-0.496
8182.129,-9.465,176.632,17.633,0.034,-0.044,0.041,-0.998,-51.676,97.118,-14.275,0.272,-0.09,-0.012,-0.958,-5.517,95.679,-7.541,0.459,-0.68,-0.216,-0.529
8196.045,-9.193,176.556,17.779,0.041,-0.041,0.042,-0.997,-55.2,101.031,-17.114,0.219,-0.138,-0.012,-0.966,-5.968,98.326,-12.937,0.414,-0.666,-0.273,-0.557
8209.961,-8.918,176.494,17.891,0.047,-0.037,0.045,-0.997,-58.972,106.302,-20.034,0.148,-0.206,-0.009,-0.967,-6.613,101.785,-19.174,0.338,-0.641,-0.354,-0.591
8223.877,-8.654,176.448,17.963,0.052,-0.032,0.047,-0.997,-62.578,112.166,-22.317,0.07,-0.295,0.015,-0.953,-7.648,106.426,-26.002,0.234,-0.588,-0.438,-0.639
8238.037,-8.393,176.463,17.992,0.056,-0.028,0.05,-0.997,-65.756,118.67,-23.455,-0.023,-0.407,0.075,-0.91,-8.768,112.766,-32.914,0.115,-0.491,-0.51,-0.696
8252.686,-8.106,176.564,17.952,0.059,-0.026,0.049,-0.997,-67.483,125.899,-23.124,-0.135,-0.506,0.175,-0.834,-9.825,121.241,-39.133,-0.045,-0.363,-0.567,-0.738
8265.869,-7.8,176.72,17.837,0.057,-0.023,0.047,-0.997,-66.76,133.53,-21.107,-0.282,-0.566,0.268,-0.727,-10.255,132.033,-43.925,-0.233,-0.184,-0.588,-0.753
8279.541,-7.486,176.876,17.685,0.051,-0.022,0.046,-0.997,-62.649,139.911,-18.418,-0.425,-0.539,0.336,-0.646,-8.729,144.606,-45.811,-0.396,0.053,-0.512,-0.761
8293.457,-7.168,176.94,17.559,0.047,-0.019,0.048,-0.998,-56.399,143.375,-16.487,-0.505,-0.464,0.427,-0.589,-4.147,156.583,-42.976,-0.507,0.278,-0.307,-0.755
8306.885,-6.839,176.884,17.493,0.048,-0.016,0.053,-0.997,-50.894,144.476,-14.974,-0.527,-0.434,0.51,-0.524,1.102,164.622,-36.592,-0.591,0.368,-0.107,-0.709
8321.045,-6.466,176.698,17.463,0.052,-0.011,0.058,-0.997,-45.491,142.422,-12.943,-0.543,-0.439,0.517,-0.495,4.506,167.111,-26.076,-0.697,0.269,-0.076,-0.66
8334.473,-6.064,176.501,17.444,0.057,-0.005,0.06,-0.997,-42.493,139.709,-11.986,-0.545,-0.462,0.462,-0.526,4.769,165.749,-20.2,0.73,-0.156,0.114,0.655
8348.389,-5.598,176.324,17.367,0.059,0.001,0.056,-0.997,-41.459,133.88,-13.858,-0.472,-0.446,0.324,-0.687,3.786,159.67,-19.965,-0.604,-0.026,-0.122,-0.787
8362.305,-5.14,176.209,17.248,0.055,0.004,0.052,-0.997,-39.967,124.675,-18.667,-0.287,-0.36,0.195,-0.866,5.014,150.12,-23.073,-0.356,-0.041,-0.151,-0.921
8376.221,-4.737,176.093,17.116,0.049,0.006,0.05,-0.998,-36.666,116.265,-21.28,-0.116,-0.281,0.152,-0.94,5.458,144.444,-22.527,-0.296,-0.067,-0.169,-0.938
8390.381,-4.382,175.918,16.982,0.042,0.007,0.05,-0.998,-32.113,106.852,-21.911,0.04,-0.192,0.084,-0.977,4.745,136.14,-22.162,-0.212,-0.135,-0.249,-0.935
8404.053,-4.074,175.674,16.88,0.038,0.011,0.054,-0.998,-26.67,97.65,-20.588,0.185,-0.107,-0.007,-0.977,4.444,125.273,-21.484,-0.071,-0.22,-0.326,-0.917
8417.969,-3.791,175.454,16.83,0.039,0.016,0.056,-0.998,-20.557,89.417,-17.474,0.342,-0.018,-0.116,-0.932,5.384,112.952,-19.055,0.115,-0.3,-0.333,-0.887
8432.129,-3.541,175.266,16.831,0.044,0.021,0.058,-0.997,-14.939,83.534,-12.116,0.461,0.021,-0.233,-0.856,7.298,100.713,-13.75,0.316,-0.362,-0.275,-0.832
8446.045,-3.322,175.082,16.865,0.049,0.021,0.05,-0.997,-10.489,80.323,-7.036,0.536,0.054,-0.287,-0.792,10.065,90.456,-6.142,0.472,-0.411,-0.265,-0.734
8459.717,-3.079,174.933,16.915,0.054,0.019,0.042,-0.998,-6.188,79.403,-2.811,0.557,0.216,-0.19,-0.779,13.444,83.433,1.918,0.523,-0.495,-0.34,-0.605
8473.389,-2.86,174.881,16.947,0.054,0.015,0.042,-0.998,-3.673,80.619,0.158,0.466,0.419,-0.002,-0.779,16.921,79.815,9.453,0.506,-0.6,-0.383,-0.487
8487.061,-2.606,174.9,16.967,0.053,0.013,0.037,-0.998,-4.152,82.258,-0.218,0.307,0.494,0.195,-0.79,20.409,79.133,16.053,0.593,-0.594,-0.265,-0.475
8502.686,-2.291,174.966,16.992,0.053,0.017,0.035,-0.998,-6.426,82.258,-1.094,0.367,0.404,0.198,-0.814,23.04,80.845,20.274,0.643,-0.568,-0.158,-0.488
8516.602,-1.924,175.087,17.086,0.056,0.026,0.04,-0.997,-8.538,82.795,-3.516,0.488,0.213,0.07,-0.844,25.827,84.282,21.543,0.639,-0.561,-0.126,-0.51
8532.471,-1.49,175.18,17.225,0.06,0.033,0.042,-0.997,-7.581,84.984,-7.524,0.433,0.206,0.053,-0.876,29.182,86.737,21.235,0.656,-0.504,-0.108,-0.551
8544.434,-1.118,175.259,17.358,0.063,0.037,0.038,-0.997,-6.019,87.359,-10.583,0.384,0.263,0.065,-0.883,31.859,88.876,19.354,0.654,-0.452,-0.12,-0.595
8557.617,-0.71,175.373,17.493,0.065,0.04,0.035,-0.997,-4.552,89.812,-13.692,0.375,0.288,0.058,-0.879,34.586,91.301,16.486,0.627,-0.416,-0.157,-0.64
8571.533,-0.31,175.539,17.591,0.064,0.041,0.035,-0.996,-3.204,92.572,-17.686,0.351,0.285,0.05,-0.89,36.738,95.382,11.334,0.578,-0.364,-0.184,-0.707
8584.961,0.093,175.679,17.668,0.064,0.043,0.034,-0.996,-1.986,95.799,-22.397,0.305,0.275,0.063,-0.91,38.508,100.299,5.687,0.499,-0.336,-0.211,-0.77
8599.121,0.494,175.755,17.74,0.065,0.044,0.032,-0.996,-0.887,99.185,-26.923,0.271,0.253,0.066,-0.926,41.005,105.042,0.987,0.447,-0.284,-0.23,-0.816
8612.793,0.878,175.767,17.804,0.068,0.043,0.029,-0.996,0.454,104.182,-32.13,0.209,0.222,0.059,-0.95,44.122,110.807,-4.12,0.388,-0.218,-0.267,-0.855
8627.686,1.235,175.758,17.861,0.072,0.042,0.027,-0.996,1.82,109.404,-36.658,0.159,0.186,0.026,-0.969,47.873,117.446,-9.035,0.315,-0.154,-0.348,-0.869
8641.357,1.574,175.747,17.88,0.075,0.041,0.026,-0.996,3.171,116.408,-41.16,0.084,0.138,-0.045,-0.986,52.082,125.431,-13.529,0.236,-0.058,-0.436,-0.866
8654.785,1.906,175.782,17.819,0.075,0.04,0.025,-0.996,3.851,124.427,-45.323,-0.022,0.078,-0.11,-0.991,56.241,134.986,-17.257,0.142,0.065,-0.524,-0.838
8668.701,2.248,175.909,17.702,0.073,0.039,0.024,-0.996,3.08,134.152,-48.353,-0.165,-0.007,-0.152,-0.974,59.876,146.131,-19.745,0.02,0.217,-0.585,-0.781
8682.129,2.57,176.142,17.467,0.063,0.037,0.024,-0.997,0.843,144.381,-49.095,-0.328,-0.113,-0.176,-0.921,62.308,158.753,-20.026,-0.146,0.392,-0.597,-0.684
8695.801,2.914,176.418,17.197,0.053,0.037,0.017,-0.998,-2.522,153.29,-47.047,-0.473,-0.221,-0.21,-0.827,63.184,171.349,-16.115,-0.346,0.577,-0.488,-0.557
8709.717,3.21,176.673,16.904,0.043,0.039,0.018,-0.998,-5.718,160.267,-42.651,-0.598,-0.296,-0.184,-0.722,62.755,180.114,-7.401,-0.541,0.689,-0.226,-0.426
8723.633,3.438,176.91,16.608,0.033,0.042,0.024,-0.998,-6.978,165.979,-36.657,-0.73,-0.322,-0.059,-0.601,62.147,183.263,0.871,-0.672,0.651,0.061,-0.348
8737.061,3.592,177.094,16.342,0.025,0.045,0.03,-0.998,-6.303,169.416,-29.641,-0.843,-0.33,0.088,-0.415,60.272,182.397,7.347,0.739,-0.541,-0.131,0.379
8750.732,3.726,177.21,16.146,0.022,0.046,0.035,-0.998,-4.753,170.576,-24.439,0.883,0.344,-0.201,0.248,57.576,182.947,11.648,0.774,-0.543,-0.009,0.325
8764.648,3.819,177.22,16.054,0.024,0.044,0.037,-0.998,-3.847,169.774,-22.354,0.859,0.372,-0.25,0.246,54.384,182.312,14.674,-0.78,0.563,-0.104,-0.254
8778.32,3.935,177.151,16.053,0.031,0.041,0.034,-0.998,-4.853,170.143,-23.507,-0.803,-0.409,0.254,-0.352,50.718,180.001,16.761,0.804,-0.549,0.18,0.141
8792.236,4.069,177.074,16.083,0.039,0.038,0.027,-0.998,-7.085,170.571,-24.395,-0.749,-0.449,0.198,-0.445,48.187,178.479,17.271,-0.796,0.548,-0.252,-0.056
8806.152,4.19,177.031,16.125,0.044,0.035,0.023,-0.998,-10.6,169.394,-24.744,-0.707,-0.474,0.036,-0.523,47.268,177.74,14.594,-0.663,0.632,-0.391,-0.085
8820.312,4.312,177.07,16.123,0.044,0.033,0.022,-0.998,-12.887,168.309,-24.475,-0.671,-0.494,-0.055,-0.55,48.416,177.519,11.289,-0.543,0.685,-0.445,-0.192
8834.229,4.458,177.16,16.085,0.04,0.032,0.021,-0.998,-14.103,167.667,-23.926,-0.648,-0.511,-0.071,-0.561,49.171,176.741,9.693,-0.555,0.671,-0.422,-0.252
8848.389,4.625,177.285,16.041,0.034,0.033,0.019,-0.999,-14.543,167.199,-23.366,-0.64,-0.508,-0.042,-0.575,49.723,175.197,8.57,-0.601,0.641,-0.371,-0.3
8862.061,4.793,177.386,16.01,0.028,0.034,0.016,-0.999,-14.484,166.783,-22.235,-0.658,-0.498,0.003,-0.565,50.356,173.051,8.1,-0.636,0.626,-0.303,-0.336
8875.244,4.928,177.427,15.993,0.025,0.032,0.014,-0.999,-14.599,166.531,-20.916,-0.676,-0.496,0.029,-0.544,50.675,170.706,8.021,-0.655,0.624,-0.254,-0.341
8890.137,5.032,177.441,15.978,0.022,0.029,0.013,-0.999,-14.287,166.128,-19.4,-0.708,-0.485,0.072,-0.507,50.397,168.633,7.712,-0.642,0.646,-0.258,-0.323
8903.076,5.137,177.469,15.944,0.02,0.025,0.011,-0.999,-14.138,165.629,-18.184,-0.727,-0.477,0.111,-0.481,49.845,167.323,6.657,-0.615,0.654,-0.296,-0.326
8916.992,5.259,177.51,15.888,0.017,0.022,0.008,-1.0,-14.429,164.948,-17.303,-0.73,-0.478,0.137,-0.469,49.207,166.477,4.997,-0.608,0.625,-0.332,-0.36
8932.129,5.393,177.546,15.82,0.015,0.019,0.005,-1.0,-15.116,164.214,-16.642,-0.725,-0.483,0.146,-0.468,48.509,165.61,3.421,-0.616,0.588,-0.35,-0.39
8944.824,5.531,177.569,15.751,0.015,0.016,0.001,-1.0,-15.802,163.57,-16.235,-0.725,-0.477,0.151,-0.474,47.627,164.506,2.223,-0.627,0.562,-0.361,-0.401
